Time,Node,Direction,Value
2025-03-01 03:47:32.146436352+00:00,W040,straight,3
2025-03-01 03:38:48.430988800+00:00,W040,straight,1
2025-03-01 03:30:05.310150912+00:00,W040,right,4
2025-03-01 03:30:05.310150912+00:00,W040,straight,1
2025-03-01 03:21:52.183585280+00:00,W040,left,1
2025-03-01 03:05:14.411363584+00:00,W040,left,1
2025-03-01 03:05:14.411363584+00:00,W040,straight,4
2025-03-01 02:56:30.015191808+00:00,W040,straight,1
2025-03-01 02:47:34.299062016+00:00,W040,left,1
2025-03-01 02:47:34.299062016+00:00,W040,straight,16
2025-03-01 02:39:19.209561344+00:00,W040,right,1
2025-03-01 02:39:19.209561344+00:00,W040,straight,1
2025-03-01 02:22:15.599643136+00:00,W040,right,1
2025-03-01 02:22:15.599643136+00:00,W040,straight,2
2025-03-01 02:13:17.040007936+00:00,W040,left,1
2025-03-01 02:13:17.040007936+00:00,W040,right,1
2025-03-01 02:13:17.040007936+00:00,W040,straight,9
2025-03-01 02:03:33.635149056+00:00,W040,right,5
2025-03-01 02:03:33.635149056+00:00,W040,straight,9
2025-03-01 01:54:38.947433216+00:00,W040,left,2
2025-03-01 01:54:38.947433216+00:00,W040,straight,14
2025-03-01 01:45:02.810602752+00:00,W040,right,2
2025-03-01 01:45:02.810602752+00:00,W040,straight,3
2025-03-01 01:35:59.057431808+00:00,W040,left,1
2025-03-01 01:35:59.057431808+00:00,W040,straight,8
2025-03-01 01:26:23.388068864+00:00,W040,straight,1
2025-03-01 01:17:24.228894464+00:00,W040,left,2
2025-03-01 01:17:24.228894464+00:00,W040,right,1
2025-03-01 01:17:24.228894464+00:00,W040,straight,8
2025-03-01 01:08:03.946686464+00:00,W040,straight,5
2025-03-01 00:58:35.263355136+00:00,W040,left,2
2025-03-01 00:58:35.263355136+00:00,W040,right,1
2025-03-01 00:49:06.196012800+00:00,W040,right,2
2025-03-01 00:49:06.196012800+00:00,W040,straight,3
2025-03-01 00:39:16.654434304+00:00,W040,left,4
2025-03-01 00:39:16.654434304+00:00,W040,straight,11
2025-03-01 00:30:18.830617600+00:00,W040,right,2
2025-03-01 00:30:18.830617600+00:00,W040,straight,4
2025-03-01 00:20:05.867167744+00:00,W040,right,1
2025-03-01 00:20:05.867167744+00:00,W040,straight,7
2025-03-01 00:10:52.542304+00:00,W040,straight,2
2025-03-01 00:00:32.180389632+00:00,W040,straight,4
2025-02-28 23:50:04.508826880+00:00,W040,right,2
2025-02-28 23:50:04.508826880+00:00,W040,straight,3
2025-02-28 23:39:31.473228288+00:00,W040,left,3
2025-02-28 23:39:31.473228288+00:00,W040,right,2
2025-02-28 23:39:31.473228288+00:00,W040,straight,12
2025-02-28 23:29:36.062488320+00:00,W040,right,3
2025-02-28 23:29:36.062488320+00:00,W040,straight,7
2025-02-28 23:18:42.421120512+00:00,W040,left,1
2025-02-28 23:18:42.421120512+00:00,W040,right,1
2025-02-28 23:18:42.421120512+00:00,W040,straight,3
2025-02-28 23:08:54.651151360+00:00,W040,right,1
2025-02-28 23:08:54.651151360+00:00,W040,straight,4
2025-02-28 22:57:54.645730048+00:00,W040,right,1
2025-02-28 22:57:54.645730048+00:00,W040,straight,8
2025-02-28 22:47:01.785767936+00:00,W040,right,2
2025-02-28 22:47:01.785767936+00:00,W040,straight,6
2025-02-28 22:36:23.109272064+00:00,W040,left,2
2025-02-28 22:26:06.394867456+00:00,W040,right,2
2025-02-28 22:26:06.394867456+00:00,W040,straight,1
2025-02-28 22:15:39.401321728+00:00,W040,left,2
